request_id,arrival_time,month,day,hour,type,required_units,duration,assigned_cluster,completed,unit_price,revenue
8646,6838,10,15,22,VIP,8,2.564,3,True,12,96
9155,6839,10,15,23,economy,3,1.444,3,True,4,12
9150,6839,10,15,23,economy,2,1.873,1,True,4,8
8843,6843,10,16,3,standard,6,11.492,2,True,7,42
8670,6843,10,16,3,standard,8,1.83,2,True,7,56
8954,6844,10,16,4,standard,6,5.686,3,True,7,42
9169,6845,10,16,5,economy,3,0.75,3,True,4,12
8893,6846,10,16,6,standard,6,2.245,3,True,7,42
8936,6847,10,16,7,standard,6,6.27,3,True,7,42
8898,6847,10,16,7,standard,8,5.791,2,False,7,0
9346,6849,10,16,9,economy,4,5.058,3,True,4,16
8747,6852,10,16,12,standard,4,3.826,1,True,7,28
9198,6853,10,16,13,economy,3,5.536,2,True,4,12
8613,6853,10,16,13,VIP,15,7.579,2,True,12,180
9228,6854,10,16,14,economy,2,4.749,1,True,4,8
9122,6854,10,16,14,economy,3,25.45,3,True,4,12
8557,6854,10,16,14,VIP,15,6.31,1,True,12,180
8733,6855,10,16,15,standard,6,0.591,1,True,7,42
8917,6855,10,16,15,standard,6,7.086,1,True,7,42
9311,6855,10,16,15,economy,3,10.553,3,True,4,12
9296,6855,10,16,15,economy,2,6.04,2,True,4,8
9170,6856,10,16,16,economy,2,8.59,1,True,4,8
9329,6856,10,16,16,economy,2,4.426,2,True,4,8
9223,6857,10,16,17,economy,2,3.768,1,True,4,8
8555,6858,10,16,18,VIP,10,2.31,3,True,12,120
9007,6858,10,16,18,standard,10,6.45,1,True,7,70
8771,6858,10,16,18,standard,6,12.182,1,True,7,42
8713,6858,10,16,18,standard,8,1.815,2,True,7,56
9017,6859,10,16,19,standard,6,1.88,3,True,7,42
8960,6859,10,16,19,standard,6,9.71,2,True,7,42
9116,6860,10,16,20,economy,2,2.235,3,True,4,8
9212,6860,10,16,20,economy,4,2.787,2,True,4,16
8967,6862,10,16,22,standard,8,2.257,1,True,7,56
8756,6862,10,16,22,standard,4,3.538,2,True,7,28
8573,6862,10,16,22,VIP,10,4.535,3,True,12,120
8687,6862,10,16,22,standard,6,10.596,3,True,7,42
9362,6864,10,17,0,economy,2,6.484,1,False,4,0
8859,6864,10,17,0,standard,6,1.408,1,True,7,42
9366,6866,10,17,2,economy,4,13.283,3,True,4,16
9095,6867,10,17,3,standard,4,7.287,2,True,7,28
8743,6868,10,17,4,standard,10,4.353,2,True,7,70
9232,6869,10,17,5,economy,3,11.362,2,True,4,12
8800,6869,10,17,5,standard,8,5.859,2,True,7,56
8821,6869,10,17,5,standard,6,3.539,2,False,7,0
9100,6869,10,17,5,standard,10,20.473,3,True,7,70
8847,6869,10,17,5,standard,4,2.698,1,True,7,28
9121,6869,10,17,5,economy,6,11.649,2,True,4,24
9119,6869,10,17,5,economy,3,18.337,3,True,4,12
8755,6870,10,17,6,standard,4,2.094,3,True,7,28
8858,6871,10,17,7,standard,6,3.72,3,True,7,42
9315,6873,10,17,9,economy,4,10.941,2,False,4,0
9278,6873,10,17,9,economy,4,5.131,3,True,4,16
8638,6874,10,17,10,VIP,10,3.606,2,True,12,120
8844,6874,10,17,10,standard,4,2.278,1,True,7,28
9113,6874,10,17,10,economy,3,4.67,3,False,4,0
8916,6875,10,17,11,standard,8,5.24,3,True,7,56
8605,6875,10,17,11,VIP,10,7.139,2,True,12,120
8574,6876,10,17,12,VIP,10,2.211,3,True,12,120
9269,6876,10,17,12,economy,4,3.606,1,True,4,16
8999,6877,10,17,13,standard,6,9.771,2,True,7,42
8996,6879,10,17,15,standard,10,18.592,2,True,7,70
9340,6881,10,17,17,economy,4,21.7,1,True,4,16
8958,6882,10,17,18,standard,8,3.822,1,True,7,56
8846,6883,10,17,19,standard,4,3.325,3,True,7,28
9214,6887,10,17,23,economy,2,2.39,3,True,4,8
8730,6888,10,18,0,standard,4,1.415,2,True,7,28
8943,6888,10,18,0,standard,6,3.046,2,True,7,42
9151,6888,10,18,0,economy,3,9.769,1,True,4,12
8642,6889,10,18,1,VIP,8,3.498,2,True,12,96
9054,6889,10,18,1,standard,10,6.831,3,True,7,70
8570,6890,10,18,2,VIP,12,3.877,3,True,12,144
9291,6891,10,18,3,economy,2,6.774,2,False,4,0
9073,6892,10,18,4,standard,6,10.649,1,True,7,42
8732,6892,10,18,4,standard,4,16.616,2,True,7,28
9003,6893,10,18,5,standard,8,2.273,3,False,7,0
9305,6893,10,18,5,economy,4,9.832,1,False,4,0
9209,6894,10,18,6,economy,3,2.968,2,True,4,12
8806,6894,10,18,6,standard,4,2.417,3,True,7,28
8692,6894,10,18,6,standard,4,3.949,2,False,7,0
8616,6895,10,18,7,VIP,10,1.64,1,True,12,120
9020,6895,10,18,7,standard,10,3.121,2,True,7,70
8582,6895,10,18,7,VIP,8,1.638,1,True,12,96
8979,6896,10,18,8,standard,8,6.278,2,True,7,56
9055,6898,10,18,10,standard,6,10.538,2,True,7,42
9187,6898,10,18,10,economy,3,4.151,2,True,4,12
8607,6898,10,18,10,VIP,12,2.331,3,True,12,144
9255,6898,10,18,10,economy,3,21.979,2,True,4,12
8575,6898,10,18,10,VIP,10,4.547,2,True,12,120
9383,6899,10,18,11,economy,4,7.251,1,True,4,16
8878,6899,10,18,11,standard,4,2.503,1,True,7,28
9024,6901,10,18,13,standard,10,14.534,2,True,7,70
9163,6901,10,18,13,economy,4,8.181,2,True,4,16
9302,6902,10,18,14,economy,6,8.68,3,True,4,24
8857,6902,10,18,14,standard,10,7.688,1,False,7,0
9190,6904,10,18,16,economy,3,5.963,3,True,4,12
8825,6904,10,18,16,standard,8,1.543,1,True,7,56
9108,6907,10,18,19,economy,6,8.366,2,True,4,24
9075,6908,10,18,20,standard,6,7.895,2,True,7,42
8619,6911,10,18,23,VIP,15,2.848,3,True,12,180
8977,6912,10,19,0,standard,10,4.615,3,True,7,70
9275,6912,10,19,0,economy,4,4.921,1,False,4,0
9334,6915,10,19,3,economy,3,4.035,1,True,4,12
9061,6916,10,19,4,standard,4,8.4,3,True,7,28
8655,6916,10,19,4,VIP,10,5.28,1,True,12,120
8975,6918,10,19,6,standard,8,12.368,1,True,7,56
8629,6920,10,19,8,VIP,10,6.689,2,True,12,120
8714,6920,10,19,8,standard,6,3.336,3,True,7,42
9316,6920,10,19,8,economy,4,11.16,2,True,4,16
9022,6920,10,19,8,standard,6,3.455,1,True,7,42
8834,6922,10,19,10,standard,10,7.561,2,False,7,0
8807,6923,10,19,11,standard,6,9.605,3,True,7,42
8937,6925,10,19,13,standard,8,7.538,3,True,7,56
8948,6926,10,19,14,standard,4,6.467,1,True,7,28
9103,6927,10,19,15,standard,6,6.955,1,True,7,42
9067,6927,10,19,15,standard,4,1.23,3,True,7,28
8657,6927,10,19,15,VIP,10,1.62,2,True,12,120
8816,6927,10,19,15,standard,4,7.789,1,False,7,0
9387,6928,10,19,16,economy,6,1.159,2,True,4,24
8805,6928,10,19,16,standard,8,0.107,1,True,7,56
8822,6929,10,19,17,standard,8,2.102,3,True,7,56
8630,6930,10,19,18,VIP,10,1.586,3,True,12,120
9029,6933,10,19,21,standard,6,3.566,1,True,7,42
9157,6935,10,19,23,economy,6,26.763,3,True,4,24
8794,6939,10,20,3,standard,8,2.271,2,False,7,0
9370,6939,10,20,3,economy,2,2.074,2,False,4,0
8887,6940,10,20,4,standard,4,4.402,3,True,7,28
9185,6940,10,20,4,economy,4,10.13,3,False,4,0
8696,6941,10,20,5,standard,6,4.86,2,True,7,42
8809,6944,10,20,8,standard,6,0.691,1,True,7,42
8819,6945,10,20,9,standard,4,8.042,1,True,7,28
8561,6948,10,20,12,VIP,10,11.645,2,True,12,120
8612,6951,10,20,15,VIP,12,6.909,1,True,12,144
8908,6953,10,20,17,standard,8,5.174,1,True,7,56
8838,6953,10,20,17,standard,8,8.5,3,True,7,56
8731,6953,10,20,17,standard,8,8.956,1,True,7,56
8925,6953,10,20,17,standard,10,1.458,1,True,7,70
9033,6953,10,20,17,standard,4,2.289,1,True,7,28
8671,6954,10,20,18,standard,4,6.457,1,True,7,28
8661,6954,10,20,18,VIP,12,2.266,1,True,12,144
9284,6954,10,20,18,economy,2,5.423,1,True,4,8
9268,6955,10,20,19,economy,3,8.861,1,False,4,0
8772,6957,10,20,21,standard,6,1.422,1,True,7,42
9402,6958,10,20,22,economy,4,4.375,3,False,4,0
9204,6959,10,20,23,economy,6,4.966,3,False,4,0
9236,6960,10,21,0,economy,4,6.051,1,True,4,16
9045,6961,10,21,1,standard,8,4.601,1,True,7,56
8918,6961,10,21,1,standard,8,9.626,3,True,7,56
8883,6963,10,21,3,standard,10,3.997,3,True,7,70
9333,6963,10,21,3,economy,2,21.288,1,True,4,8
8872,6964,10,21,4,standard,8,7.528,3,False,7,0
9078,6964,10,21,4,standard,4,1.916,2,True,7,28
9051,6965,10,21,5,standard,8,1.508,1,True,7,56
9270,6965,10,21,5,economy,3,7.738,3,True,4,12
8911,6966,10,21,6,standard,8,5.028,2,True,7,56
8591,6967,10,21,7,VIP,15,2.576,2,True,12,180
9126,6968,10,21,8,economy,2,3.713,2,True,4,8
9040,6969,10,21,9,standard,4,6.699,1,True,7,28
9145,6971,10,21,11,economy,4,11.663,2,True,4,16
8699,6975,10,21,15,standard,10,3.818,2,True,7,70
9175,6976,10,21,16,economy,3,5.056,2,True,4,12
9044,6977,10,21,17,standard,4,11.147,1,True,7,28
8985,6977,10,21,17,standard,4,5.732,2,True,7,28
8636,6978,10,21,18,VIP,12,3.34,2,True,12,144
9206,6978,10,21,18,economy,6,5.405,1,True,4,24
9378,6980,10,21,20,economy,3,5.227,3,True,4,12
9066,6980,10,21,20,standard,10,6.139,2,True,7,70
8675,6981,10,21,21,standard,8,6.931,1,False,7,0
9152,6982,10,21,22,economy,3,4.886,3,True,4,12
9064,6985,10,22,1,standard,6,1.62,3,True,7,42
9358,6985,10,22,1,economy,3,11.198,1,True,4,12
9035,6986,10,22,2,standard,6,5.546,2,True,7,42
8993,6986,10,22,2,standard,4,5.773,1,True,7,28
9043,6987,10,22,3,standard,6,0.824,1,True,7,42
9023,6988,10,22,4,standard,6,6.532,3,True,7,42
8795,6990,10,22,6,standard,8,4.4,1,True,7,56
8648,6993,10,22,9,VIP,10,8.629,1,True,12,120
8712,6995,10,22,11,standard,6,11.228,1,False,7,0
9293,6995,10,22,11,economy,3,8.631,1,True,4,12
9215,6996,10,22,12,economy,2,1.926,2,False,4,0
8768,6997,10,22,13,standard,8,18.259,2,True,7,56
9398,7000,10,22,16,economy,3,2.135,2,True,4,12
9341,7000,10,22,16,economy,3,7.673,1,True,4,12
9271,7000,10,22,16,economy,3,7.56,2,True,4,12
9374,7000,10,22,16,economy,2,16.247,2,False,4,0
9325,7002,10,22,18,economy,4,7.306,3,True,4,16
9018,7002,10,22,18,standard,6,6.112,3,False,7,0
9292,7003,10,22,19,economy,3,20.74,3,True,4,12
8682,7003,10,22,19,standard,8,8.903,2,True,7,56
8678,7005,10,22,21,standard,4,12.839,2,True,7,28
8567,7008,10,23,0,VIP,8,1.493,3,True,12,96
9210,7009,10,23,1,economy,4,8.262,1,True,4,16
8592,7009,10,23,1,VIP,10,2.283,1,True,12,120
8744,7010,10,23,2,standard,6,2.366,2,True,7,42
9094,7010,10,23,2,standard,6,2.481,3,True,7,42
9086,7011,10,23,3,standard,8,2.141,1,True,7,56
9330,7011,10,23,3,economy,4,0.612,2,False,4,0
8978,7011,10,23,3,standard,6,2.542,2,True,7,42
8577,7012,10,23,4,VIP,12,7.209,3,True,12,144
9287,7012,10,23,4,economy,2,4.342,2,True,4,8
8976,7013,10,23,5,standard,10,9.729,1,True,7,70
8722,7013,10,23,5,standard,8,3.044,2,True,7,56
9251,7015,10,23,7,economy,3,9.523,3,False,4,0
9277,7016,10,23,8,economy,2,4.279,2,True,4,8
9058,7016,10,23,8,standard,6,7.845,1,True,7,42
9053,7018,10,23,10,standard,6,7.463,1,True,7,42
8622,7019,10,23,11,VIP,8,5.672,3,True,12,96
9202,7020,10,23,12,economy,3,15.805,2,True,4,12
8913,7021,10,23,13,standard,6,1.439,2,True,7,42
8571,7022,10,23,14,VIP,10,2.353,1,True,12,120
8663,7022,10,23,14,VIP,15,1.954,3,True,12,180
8919,7024,10,23,16,standard,6,5.994,1,True,7,42
8868,7027,10,23,19,standard,10,7.871,2,True,7,70
8820,7028,10,23,20,standard,6,4.468,2,True,7,42
8942,7028,10,23,20,standard,4,5.1,1,True,7,28
9072,7028,10,23,20,standard,10,3.19,2,True,7,70
9182,7028,10,23,20,economy,4,39.469,2,True,4,16
8904,7029,10,23,21,standard,8,3.631,1,True,7,56
9281,7031,10,23,23,economy,3,1.375,3,False,4,0
9109,7033,10,24,1,economy,4,2.865,3,True,4,16
9314,7033,10,24,1,economy,2,13.26,2,False,4,0
8761,7033,10,24,1,standard,8,11.05,3,False,7,0
9211,7034,10,24,2,economy,4,8.439,3,True,4,16
9037,7034,10,24,2,standard,6,6.86,1,True,7,42
8589,7035,10,24,3,VIP,15,1.072,1,True,12,180
8895,7036,10,24,4,standard,6,8.697,1,True,7,42
9280,7037,10,24,5,economy,3,7.908,1,True,4,12
8890,7038,10,24,6,standard,8,7.026,3,True,7,56
9395,7039,10,24,7,economy,4,4.692,3,True,4,16
9323,7040,10,24,8,economy,3,4.62,2,False,4,0
9239,7041,10,24,9,economy,3,16.834,3,True,4,12
9197,7042,10,24,10,economy,3,8.869,2,True,4,12
8970,7043,10,24,11,standard,8,7.619,3,True,7,56
8684,7044,10,24,12,standard,6,5.379,1,True,7,42
8734,7044,10,24,12,standard,6,1.769,2,True,7,42
8780,7044,10,24,12,standard,6,6.136,3,True,7,42
9074,7051,10,24,19,standard,6,2.094,1,True,7,42
9193,7051,10,24,19,economy,4,12.504,1,False,4,0
8790,7051,10,24,19,standard,8,9.29,1,True,7,56
8748,7053,10,24,21,standard,4,3.577,1,True,7,28
8727,7054,10,24,22,standard,8,1.58,3,True,7,56
8769,7055,10,24,23,standard,10,4.477,3,False,7,0
9183,7055,10,24,23,economy,3,8.237,1,True,4,12
9393,7056,10,25,0,economy,2,2.056,2,True,4,8
9136,7057,10,25,1,economy,4,11.292,3,True,4,16
8995,7057,10,25,1,standard,8,4.061,1,True,7,56
8877,7057,10,25,1,standard,4,6.981,1,True,7,28
8927,7057,10,25,1,standard,4,2.85,3,True,7,28
8566,7057,10,25,1,VIP,8,4.483,2,True,12,96
8935,7057,10,25,1,standard,8,2.999,3,True,7,56
9068,7057,10,25,1,standard,10,4.094,2,True,7,70
9306,7059,10,25,3,economy,6,3.893,2,True,4,24
8624,7059,10,25,3,VIP,10,5.872,3,True,12,120
8703,7062,10,25,6,standard,6,2.054,3,True,7,42
8798,7062,10,25,6,standard,10,6.264,3,True,7,70
9289,7062,10,25,6,economy,4,8.377,2,True,4,16
9115,7063,10,25,7,economy,2,8.628,1,True,4,8
9400,7063,10,25,7,economy,3,6.306,2,True,4,12
8746,7064,10,25,8,standard,4,1.118,3,True,7,28
9351,7064,10,25,8,economy,2,5.51,2,True,4,8
8991,7064,10,25,8,standard,10,11.198,1,True,7,70
8676,7067,10,25,11,standard,8,1.726,2,True,7,56
8924,7068,10,25,12,standard,8,4.924,1,True,7,56
8966,7070,10,25,14,standard,6,7.854,1,True,7,42
9160,7071,10,25,15,economy,2,9.335,1,True,4,8
8628,7071,10,25,15,VIP,15,3.678,2,True,12,180
9134,7072,10,25,16,economy,2,2.665,2,True,4,8
9294,7073,10,25,17,economy,3,4.89,1,True,4,12
9299,7073,10,25,17,economy,4,1.532,2,True,4,16
9399,7074,10,25,18,economy,2,3.558,1,True,4,8
8932,7075,10,25,19,standard,4,20.37,3,True,7,28
9105,7078,10,25,22,economy,2,5.712,2,True,4,8
8870,7079,10,25,23,standard,10,5.788,2,False,7,0
8906,7079,10,25,23,standard,6,6.546,2,True,7,42
9199,7080,10,26,0,economy,6,2.05,3,True,4,24
9076,7082,10,26,2,standard,4,4.18,2,True,7,28
8989,7083,10,26,3,standard,6,3.707,3,True,7,42
9096,7083,10,26,3,standard,10,11.771,3,True,7,70
8656,7084,10,26,4,VIP,10,4.536,3,True,12,120
9379,7085,10,26,5,economy,2,2.481,2,True,4,8
9188,7086,10,26,6,economy,3,12.717,3,True,4,12
9265,7087,10,26,7,economy,4,22.322,3,True,4,16
9237,7090,10,26,10,economy,2,6.499,3,True,4,8
9111,7090,10,26,10,economy,4,7.9,3,True,4,16
8640,7091,10,26,11,VIP,10,4.776,2,False,12,0
8778,7093,10,26,13,standard,8,11.145,1,True,7,56
8933,7093,10,26,13,standard,4,3.229,3,True,7,28
8939,7094,10,26,14,standard,6,5.126,2,True,7,42
9192,7096,10,26,16,economy,6,2.262,2,True,4,24
9127,7097,10,26,17,economy,4,4.654,2,True,4,16
9385,7099,10,26,19,economy,2,9.373,2,True,4,8
8587,7099,10,26,19,VIP,10,1.554,2,True,12,120
9252,7100,10,26,20,economy,4,30.33,2,True,4,16
8840,7100,10,26,20,standard,6,9.54,2,False,7,0
8915,7100,10,26,20,standard,6,12.237,3,True,7,42
8786,7101,10,26,21,standard,10,5.259,2,True,7,70
9189,7101,10,26,21,economy,3,12.727,2,False,4,0
9167,7103,10,26,23,economy,3,3.767,3,True,4,12
8726,7103,10,26,23,standard,4,13.956,1,True,7,28
8884,7104,10,27,0,standard,10,6.809,1,False,7,0
8782,7106,10,27,2,standard,4,7.601,1,True,7,28
8669,7106,10,27,2,standard,4,1.126,1,True,7,28
8702,7106,10,27,2,standard,6,4.342,3,True,7,42
9002,7107,10,27,3,standard,8,4.25,1,False,7,0
9216,7108,10,27,4,economy,2,5.093,3,True,4,8
9369,7108,10,27,4,economy,3,1.501,3,True,4,12
9386,7108,10,27,4,economy,3,5.936,3,True,4,12
9012,7109,10,27,5,standard,6,4.665,1,False,7,0
9349,7110,10,27,6,economy,3,12.912,1,True,4,12
8974,7111,10,27,7,standard,4,4.922,1,True,7,28
9181,7112,10,27,8,economy,2,18.482,2,True,4,8
8601,7114,10,27,10,VIP,8,1.864,2,True,12,96
8779,7114,10,27,10,standard,4,2.565,3,True,7,28
9238,7114,10,27,10,economy,4,9.641,3,False,4,0
9106,7114,10,27,10,economy,2,4.981,2,True,4,8
9000,7117,10,27,13,standard,10,4.454,1,True,7,70
8659,7117,10,27,13,VIP,8,3.261,2,True,12,96
9401,7117,10,27,13,economy,3,5.42,3,True,4,12
9097,7118,10,27,14,standard,4,2.145,3,True,7,28
9049,7121,10,27,17,standard,6,6.921,2,True,7,42
9038,7121,10,27,17,standard,6,7.74,3,True,7,42
8690,7123,10,27,19,standard,6,2.972,2,True,7,42
9173,7123,10,27,19,economy,4,10.557,1,True,4,16
9312,7124,10,27,20,economy,2,14.389,1,True,4,8
8618,7126,10,27,22,VIP,8,10.976,3,True,12,96
8757,7127,10,27,23,standard,10,8.961,1,True,7,70
9205,7128,10,28,0,economy,2,3.602,1,True,4,8
8728,7128,10,28,0,standard,8,2.283,1,True,7,56
9322,7128,10,28,0,economy,2,6.413,2,True,4,8
9069,7131,10,28,3,standard,6,1.675,3,True,7,42
8934,7131,10,28,3,standard,10,8.0,1,True,7,70
9062,7133,10,28,5,standard,6,7.473,2,True,7,42
9240,7133,10,28,5,economy,2,11.955,2,True,4,8
9352,7133,10,28,5,economy,3,9.094,2,True,4,12
8961,7136,10,28,8,standard,10,3.253,3,True,7,70
8897,7137,10,28,9,standard,6,6.204,1,True,7,42
8829,7138,10,28,10,standard,6,5.365,3,False,7,0
9344,7138,10,28,10,economy,4,8.828,2,False,4,0
8688,7138,10,28,10,standard,4,11.218,3,True,7,28
9148,7139,10,28,11,economy,3,22.433,2,True,4,12
9131,7140,10,28,12,economy,3,9.81,1,True,4,12
8965,7141,10,28,13,standard,6,6.841,2,True,7,42
9218,7141,10,28,13,economy,4,2.709,2,True,4,16
9057,7141,10,28,13,standard,4,2.259,2,True,7,28
8750,7142,10,28,14,standard,4,9.868,3,True,7,28
9303,7143,10,28,15,economy,4,11.232,1,True,4,16
9282,7144,10,28,16,economy,2,2.895,1,True,4,8
9050,7144,10,28,16,standard,6,3.999,3,True,7,42
9256,7145,10,28,17,economy,4,6.985,1,True,4,16
8586,7146,10,28,18,VIP,15,1.08,1,True,12,180
8875,7147,10,28,19,standard,6,3.707,3,True,7,42
9030,7147,10,28,19,standard,8,4.752,3,True,7,56
9048,7148,10,28,20,standard,6,5.23,1,True,7,42
9342,7150,10,28,22,economy,3,6.427,2,True,4,12
9257,7152,10,29,0,economy,3,6.593,2,True,4,12
8828,7154,10,29,2,standard,8,6.943,2,True,7,56
9227,7155,10,29,3,economy,4,9.211,2,True,4,16
8585,7157,10,29,5,VIP,8,8.885,1,True,12,96
9027,7157,10,29,5,standard,8,6.438,1,True,7,56
8928,7157,10,29,5,standard,8,4.907,2,True,7,56
9098,7158,10,29,6,standard,6,1.421,1,True,7,42
8662,7160,10,29,8,VIP,12,1.066,3,True,12,144
9295,7161,10,29,9,economy,4,9.41,1,True,4,16
8679,7161,10,29,9,standard,6,9.046,1,True,7,42
8879,7161,10,29,9,standard,10,5.246,2,True,7,70
9147,7162,10,29,10,economy,2,22.638,1,True,4,8
9337,7162,10,29,10,economy,3,4.41,1,True,4,12
9336,7162,10,29,10,economy,4,4.15,2,False,4,0
8817,7164,10,29,12,standard,10,5.423,1,True,7,70
9004,7164,10,29,12,standard,8,2.547,1,True,7,56
8775,7166,10,29,14,standard,6,3.264,1,True,7,42
9042,7167,10,29,15,standard,8,6.032,2,True,7,56
9326,7169,10,29,17,economy,4,6.169,3,True,4,16
9085,7170,10,29,18,standard,6,9.498,3,True,7,42
8947,7170,10,29,18,standard,6,7.84,2,True,7,42
8626,7171,10,29,19,VIP,10,1.511,2,True,12,120
8910,7172,10,29,20,standard,6,12.914,1,True,7,42
9320,7173,10,29,21,economy,4,8.6,2,False,4,0
9070,7175,10,29,23,standard,4,8.964,3,False,7,0
9135,7176,10,30,0,economy,3,0.168,1,True,4,12
8852,7177,10,30,1,standard,8,3.822,3,True,7,56
8579,7177,10,30,1,VIP,8,2.279,3,True,12,96
8653,7177,10,30,1,VIP,10,2.907,1,True,12,120
8593,7178,10,30,2,VIP,12,1.949,2,True,12,144
9028,7179,10,30,3,standard,8,6.634,1,True,7,56
8880,7180,10,30,4,standard,6,3.492,1,True,7,42
9290,7180,10,30,4,economy,2,22.755,1,False,4,0
9276,7182,10,30,6,economy,4,12.171,2,True,4,16
8740,7182,10,30,6,standard,8,7.032,1,True,7,56
9026,7183,10,30,7,standard,6,7.083,3,True,7,42
8797,7184,10,30,8,standard,6,4.833,1,True,7,42
9224,7184,10,30,8,economy,4,7.437,3,True,4,16
9343,7185,10,30,9,economy,2,2.149,1,True,4,8
9168,7185,10,30,9,economy,3,10.779,1,True,4,12
8902,7186,10,30,10,standard,10,1.354,2,False,7,0
8955,7186,10,30,10,standard,4,1.544,2,True,7,28
8581,7186,10,30,10,VIP,10,9.406,1,True,12,120
9201,7186,10,30,10,economy,4,11.411,1,True,4,16
9047,7187,10,30,11,standard,6,1.84,1,True,7,42
8737,7188,10,30,12,standard,8,8.193,2,True,7,56
9186,7189,10,30,13,economy,2,1.839,3,True,4,8
8752,7189,10,30,13,standard,10,6.833,3,True,7,70
8984,7189,10,30,13,standard,6,5.2,1,True,7,42
8572,7190,10,30,14,VIP,12,3.252,3,True,12,144
9194,7190,10,30,14,economy,2,9.438,2,True,4,8
8603,7192,10,30,16,VIP,10,4.482,2,True,12,120
8644,7192,10,30,16,VIP,10,5.089,1,True,12,120
9376,7192,10,30,16,economy,2,0.197,3,True,4,8
8882,7192,10,30,16,standard,6,5.963,2,True,7,42
9137,7194,10,30,18,economy,2,22.074,2,True,4,8
8764,7194,10,30,18,standard,8,6.249,3,True,7,56
8563,7194,10,30,18,VIP,10,0.339,1,True,12,120
8914,7195,10,30,19,standard,8,7.73,3,True,7,56
9041,7196,10,30,20,standard,6,1.168,1,True,7,42
8926,7196,10,30,20,standard,6,8.546,3,True,7,42
9319,7198,10,30,22,economy,2,5.697,1,True,4,8
8606,7199,10,30,23,VIP,12,13.069,3,True,12,144
9648,7200,11,1,0,standard,10,10.561,1,True,7,70
10127,7202,11,1,2,economy,2,9.86,2,True,4,8
9607,7202,11,1,2,standard,6,10.4,2,False,7,0
10175,7202,11,1,2,economy,4,1.593,3,True,4,16
10121,7202,11,1,2,economy,4,10.892,3,True,4,16
9734,7203,11,1,3,standard,8,1.065,2,True,7,56
10169,7204,11,1,4,economy,4,3.06,3,True,4,16
10125,7206,11,1,6,economy,3,7.007,1,True,4,12
9988,7208,11,1,8,standard,4,5.886,3,True,7,28
10368,7208,11,1,8,economy,4,6.614,1,False,4,0
9501,7209,11,1,9,VIP,12,6.223,1,True,12,144
9672,7210,11,1,10,standard,10,4.733,3,True,7,70
9805,7211,11,1,11,standard,6,3.015,3,True,7,42
9882,7212,11,1,12,standard,6,9.345,1,True,7,42
9471,7212,11,1,12,VIP,12,2.394,2,True,12,144
9531,7215,11,1,15,VIP,12,2.65,2,True,12,144
10088,7216,11,1,16,economy,4,9.914,1,True,4,16
9927,7217,11,1,17,standard,4,14.412,2,True,7,28
9910,7217,11,1,17,standard,6,5.598,3,True,7,42
9479,7217,11,1,17,VIP,8,2.832,3,False,12,0
9601,7217,11,1,17,standard,6,0.484,2,True,7,42
10363,7219,11,1,19,economy,3,1.896,1,True,4,12
9432,7220,11,1,20,VIP,15,5.639,3,True,12,180
9931,7221,11,1,21,standard,8,6.82,2,True,7,56
10016,7222,11,1,22,standard,6,18.683,2,True,7,42
9786,7223,11,1,23,standard,4,5.544,3,True,7,28
10348,7223,11,1,23,economy,2,19.811,2,True,4,8
9590,7224,11,2,0,standard,8,3.906,2,True,7,56
10270,7224,11,2,0,economy,3,3.204,3,True,4,12
9474,7224,11,2,0,VIP,12,7.596,1,True,12,144
10184,7225,11,2,1,economy,2,3.715,3,True,4,8
10071,7225,11,2,1,economy,3,2.979,1,True,4,12
10302,7226,11,2,2,economy,3,0.177,1,True,4,12
10214,7226,11,2,2,economy,6,0.925,3,False,4,0
9934,7227,11,2,3,standard,10,5.785,3,True,7,70
9528,7227,11,2,3,VIP,10,2.544,2,True,12,120
9495,7228,11,2,4,VIP,8,4.387,3,True,12,96
9407,7228,11,2,4,VIP,10,8.953,2,True,12,120
9784,7229,11,2,5,standard,6,3.245,2,True,7,42
9946,7229,11,2,5,standard,8,11.911,3,True,7,56
10160,7230,11,2,6,economy,3,8.046,2,True,4,12
9942,7230,11,2,6,standard,6,3.585,2,True,7,42
9718,7230,11,2,6,standard,6,1.152,2,False,7,0
10305,7231,11,2,7,economy,4,16.528,2,True,4,16
9864,7232,11,2,8,standard,6,12.248,3,False,7,0
9895,7233,11,2,9,standard,4,7.964,1,True,7,28
9905,7233,11,2,9,standard,8,3.588,3,False,7,0
10357,7233,11,2,9,economy,4,1.784,3,True,4,16
9510,7234,11,2,10,VIP,8,0.407,3,True,12,96
9989,7234,11,2,10,standard,6,5.449,2,True,7,42
10386,7234,11,2,10,economy,3,11.254,1,True,4,12
9721,7234,11,2,10,standard,8,3.467,2,True,7,56
9600,7236,11,2,12,standard,8,11.109,2,True,7,56
9620,7237,11,2,13,standard,8,3.726,3,True,7,56
10173,7237,11,2,13,economy,6,19.128,3,True,4,24
9886,7238,11,2,14,standard,6,2.166,3,True,7,42
10135,7238,11,2,14,economy,2,7.819,3,True,4,8
9915,7238,11,2,14,standard,4,4.881,3,True,7,28
9547,7238,11,2,14,standard,4,12.888,3,True,7,28
10157,7238,11,2,14,economy,2,1.822,1,True,4,8
10375,7238,11,2,14,economy,4,4.77,1,True,4,16
10002,7239,11,2,15,standard,4,5.085,2,True,7,28
